;Timestamp;Pressure_data
[2025-12-09 13:47:11.484] ;5662;95391.49
[2025-12-09 13:47:11.501] ;5680;95391.24
[2025-12-09 13:47:11.518] ;5696;95391.69
[2025-12-09 13:47:11.534] ;5712;95391.96
[2025-12-09 13:47:11.550] ;5729;95391.75
[2025-12-09 13:47:11.567] ;5746;95391.67
[2025-12-09 13:47:11.588] ;5763;95392.19
[2025-12-09 13:47:11.600] ;5779;95392.13
[2025-12-09 13:47:11.617] ;5795;95391.88
[2025-12-09 13:47:11.633] ;5813;95392.19
[2025-12-09 13:47:11.652] ;5829;95392.64
[2025-12-09 13:47:11.666] ;5846;95392.19
[2025-12-09 13:47:11.682] ;5862;95392.91
[2025-12-09 13:47:11.698] ;5879;95392.57
[2025-12-09 13:47:11.715] ;5896;95392.77
[2025-12-09 13:47:11.731] ;5912;95392.21
[2025-12-09 13:47:11.750] ;5928;95392.89
[2025-12-09 13:47:11.764] ;5946;95392.96
[2025-12-09 13:47:11.781] ;5962;95393.19
[2025-12-09 13:47:11.797] ;5979;95393.24
[2025-12-09 13:47:11.814] ;5995;95393.67
[2025-12-09 13:47:11.833] ;6012;95393.53
[2025-12-09 13:47:11.848] ;6029;95393.71
[2025-12-09 13:47:11.865] ;6045;95393.46
[2025-12-09 13:47:11.882] ;6062;95394.25
[2025-12-09 13:47:11.898] ;6079;95394.27
[2025-12-09 13:47:11.914] ;6095;95394.58
[2025-12-09 13:47:11.931] ;6112;95393.91
[2025-12-09 13:47:11.948] ;6128;95394.33
[2025-12-09 13:47:11.965] ;6146;95393.99
[2025-12-09 13:47:11.980] ;6162;95394.39
[2025-12-09 13:47:11.997] ;6178;95394.55
[2025-12-09 13:47:12.014] ;6195;95394.91
[2025-12-09 13:47:12.030] ;6212;95394.97
[2025-12-09 13:47:12.047] ;6228;95394.99
[2025-12-09 13:47:12.063] ;6245;95395.25
[2025-12-09 13:47:12.081] ;6261;95395.47
[2025-12-09 13:47:12.100] ;6279;95395.63
[2025-12-09 13:47:12.114] ;6295;95395.67
[2025-12-09 13:47:12.128] ;6311;95395.11
[2025-12-09 13:47:12.147] ;6328;95395.83
[2025-12-09 13:47:12.169] ;6345;95396.08
[2025-12-09 13:47:12.186] ;6362;95396.17
[2025-12-09 13:47:12.202] ;6378;95396.33
[2025-12-09 13:47:12.214] ;6394;95396.78
[2025-12-09 13:47:12.227] ;6412;95395.63
[2025-12-09 13:47:12.247] ;6428;95396.69
[2025-12-09 13:47:12.261] ;6445;95397.44
[2025-12-09 13:47:12.280] ;6461;95396.57
[2025-12-09 13:47:12.300] ;6478;95396.75
[2025-12-09 13:47:12.316] ;6495;95396.77
[2025-12-09 13:47:12.327] ;6511;95397.14
[2025-12-09 13:47:12.347] ;6528;95397.16
[2025-12-09 13:47:12.359] ;6545;95397.41
[2025-12-09 13:47:12.381] ;6561;95397.44
[2025-12-09 13:47:12.395] ;6578;95397.44
[2025-12-09 13:47:12.417] ;6594;95397.89
[2025-12-09 13:47:12.426] ;6611;95398.42
[2025-12-09 13:47:12.450] ;6628;95398.49
[2025-12-09 13:47:12.466] ;6644;95398.82
[2025-12-09 13:47:12.483] ;6661;95398.22
[2025-12-09 13:47:12.499] ;6678;95398.27
[2025-12-09 13:47:12.516] ;6694;95398.03
[2025-12-09 13:47:12.533] ;6711;95398.75
[2025-12-09 13:47:12.549] ;6727;95398.86
[2025-12-09 13:47:12.565] ;6745;95398.36
[2025-12-09 13:47:12.582] ;6761;95398.8
[2025-12-09 13:47:12.599] ;6777;95399.17
[2025-12-09 13:47:12.615] ;6794;95398.67
[2025-12-09 13:47:12.632] ;6811;95399.11
[2025-12-09 13:47:12.649] ;6828;95399.82
[2025-12-09 13:47:12.665] ;6844;95399.52
[2025-12-09 13:47:12.680] ;6860;95399.46
[2025-12-09 13:47:12.690] ;6878;95399.8
[2025-12-09 13:47:12.713] ;6894;95399.75
[2025-12-09 13:47:12.732] ;6910;95400.3
[2025-12-09 13:47:12.749] ;6927;95399.78
[2025-12-09 13:47:12.765] ;6944;95399.86
[2025-12-09 13:47:12.782] ;6961;95400.52
[2025-12-09 13:47:12.798] ;6977;95400.3
[2025-12-09 13:47:12.815] ;6993;95400.6
[2025-12-09 13:47:12.831] ;7011;95400.53
[2025-12-09 13:47:12.848] ;7027;95400.14
[2025-12-09 13:47:12.864] ;7044;95400.97
[2025-12-09 13:47:12.881] ;7060;95400.75
[2025-12-09 13:47:12.897] ;7077;95400.67
[2025-12-09 13:47:12.914] ;7094;95401.16
[2025-12-09 13:47:12.930] ;7110;95401.03
[2025-12-09 13:47:12.946] ;7127;95401.17
[2025-12-09 13:47:12.963] ;7144;95401.39
[2025-12-09 13:47:12.980] ;7160;95401.44
[2025-12-09 13:47:12.996] ;7177;95401.91
[2025-12-09 13:47:13.013] ;7193;95401.75
[2025-12-09 13:47:13.030] ;7211;95402
[2025-12-09 13:47:13.046] ;7227;95402.85
[2025-12-09 13:47:13.063] ;7243;95402.86
